
2023/10/04 (12:16:49) | INFO: Logger set to DEBUG
2023/10/04 (12:16:49) | DEBUG: Using locale en_US.UTF-8
2023/10/04 (12:16:49) | INFO: Running on /dev/pts/6
2023/10/04 (12:16:49) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme
2023/10/04 (12:17:04) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme
2023/10/04 (12:17:04) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/04 (13:07:23) | ===> btop++ v.1.2.13
2023/10/04 (13:07:23) | INFO: Logger set to DEBUG
2023/10/04 (13:07:23) | DEBUG: Using locale en_US.UTF-8
2023/10/04 (13:07:23) | INFO: Running on /dev/pts/4
2023/10/04 (13:07:23) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme
2023/10/04 (13:07:49) | DEBUG: Writing new config file
2023/10/04 (13:07:49) | INFO: Quitting! Runtime: 00:00:26

2023/10/04 (13:11:21) | ===> btop++ v.1.2.13
2023/10/04 (13:11:21) | INFO: Logger set to DEBUG
2023/10/04 (13:11:21) | DEBUG: Using locale en_US.UTF-8
2023/10/04 (13:11:21) | INFO: Running on /dev/pts/0
2023/10/04 (13:11:21) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme
2023/10/04 (13:12:12) | DEBUG: Writing new config file
2023/10/04 (13:12:12) | INFO: Quitting! Runtime: 00:00:51

2023/10/04 (14:00:35) | ===> btop++ v.1.2.13
2023/10/04 (14:00:35) | INFO: Logger set to DEBUG
2023/10/04 (14:00:35) | DEBUG: Using locale en_US.UTF-8
2023/10/04 (14:00:35) | INFO: Running on /dev/pts/1
2023/10/04 (14:00:35) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/04 (14:14:41) | ===> btop++ v.1.2.13
2023/10/04 (14:14:41) | INFO: Logger set to DEBUG
2023/10/04 (14:14:41) | DEBUG: Using locale en_US.UTF-8
2023/10/04 (14:14:41) | INFO: Running on /dev/pts/1
2023/10/04 (14:14:41) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme
2023/10/04 (14:14:46) | DEBUG: Loading theme file: /usr/share/btop/themes/nord.theme
2023/10/04 (14:14:47) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme
2023/10/04 (14:14:47) | DEBUG: Loading theme file: /usr/share/btop/themes/nord.theme
2023/10/04 (14:14:49) | DEBUG: Loading theme file: /usr/share/btop/themes/adapta.theme
2023/10/04 (14:14:50) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_dark.theme
2023/10/04 (14:14:50) | DEBUG: Loading theme file: /usr/share/btop/themes/everforest-dark-hard.theme
2023/10/04 (14:14:50) | DEBUG: Loading theme file: /usr/share/btop/themes/flat-remix.theme
2023/10/04 (14:14:51) | DEBUG: Loading theme file: /usr/share/btop/themes/solarized_light.theme
2023/10/04 (14:14:51) | DEBUG: Loading theme file: /usr/share/btop/themes/monokai.theme
2023/10/04 (14:14:52) | DEBUG: Loading theme file: /usr/share/btop/themes/dracula.theme
2023/10/04 (14:14:52) | DEBUG: Loading theme file: /usr/share/btop/themes/kyli0x.theme
2023/10/04 (14:14:53) | DEBUG: Loading theme file: /usr/share/btop/themes/onedark.theme
2023/10/04 (14:14:54) | DEBUG: Loading theme file: /usr/share/btop/themes/HotPurpleTrafficLight.theme
2023/10/04 (14:14:54) | DEBUG: Loading theme file: /usr/share/btop/themes/greyscale.theme
2023/10/04 (14:14:55) | DEBUG: Loading theme file: /usr/share/btop/themes/flat-remix-light.theme
2023/10/04 (14:14:55) | DEBUG: Loading theme file: /usr/share/btop/themes/tomorrow-night.theme

2023/10/04 (14:18:54) | ===> btop++ v.1.2.13
2023/10/04 (14:18:54) | INFO: Logger set to DEBUG
2023/10/04 (14:18:54) | DEBUG: Using locale en_US.UTF-8
2023/10/04 (14:18:54) | INFO: Running on /dev/pts/2
2023/10/04 (14:18:54) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/04 (14:28:48) | ===> btop++ v.1.2.13
2023/10/04 (14:28:48) | INFO: Logger set to DEBUG
2023/10/04 (14:28:48) | DEBUG: Using locale en_US.UTF-8
2023/10/04 (14:28:48) | INFO: Running on /dev/pts/3
2023/10/04 (14:28:48) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/04 (14:34:15) | ===> btop++ v.1.2.13
2023/10/04 (14:34:15) | INFO: Logger set to DEBUG
2023/10/04 (14:34:15) | DEBUG: Using locale en_US.UTF-8
2023/10/04 (14:34:15) | INFO: Running on /dev/pts/2
2023/10/04 (14:34:15) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/04 (15:24:24) | ===> btop++ v.1.2.13
2023/10/04 (15:24:24) | INFO: Logger set to DEBUG
2023/10/04 (15:24:24) | DEBUG: Using locale en_US.UTF-8
2023/10/04 (15:24:24) | INFO: Running on /dev/pts/2
2023/10/04 (15:24:24) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/06 (15:30:04) | ===> btop++ v.1.2.13
2023/10/06 (15:30:04) | INFO: Logger set to DEBUG
2023/10/06 (15:30:04) | DEBUG: Using locale en_US.UTF-8
2023/10/06 (15:30:04) | INFO: Running on /dev/pts/0
2023/10/06 (15:30:04) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/09 (17:03:15) | ===> btop++ v.1.2.13
2023/10/09 (17:03:15) | INFO: Logger set to DEBUG
2023/10/09 (17:03:15) | DEBUG: Using locale en_US.UTF-8
2023/10/09 (17:03:15) | INFO: Running on /dev/pts/1
2023/10/09 (17:03:15) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme
2023/10/09 (17:03:24) | INFO: Quitting! Runtime: 00:00:09

2023/10/09 (17:03:40) | ===> btop++ v.1.2.13
2023/10/09 (17:03:40) | INFO: Logger set to DEBUG
2023/10/09 (17:03:40) | DEBUG: Using locale en_US.UTF-8
2023/10/09 (17:03:40) | INFO: Running on /dev/pts/2
2023/10/09 (17:03:40) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme
2023/10/09 (17:03:43) | INFO: Quitting! Runtime: 00:00:03

2023/10/09 (17:13:46) | ===> btop++ v.1.2.13
2023/10/09 (17:13:46) | INFO: Logger set to DEBUG
2023/10/09 (17:13:46) | DEBUG: Using locale en_US.UTF-8
2023/10/09 (17:13:46) | INFO: Running on /dev/pts/3
2023/10/09 (17:13:46) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/09 (17:18:58) | ===> btop++ v.1.2.13
2023/10/09 (17:18:58) | INFO: Logger set to DEBUG
2023/10/09 (17:18:58) | DEBUG: Using locale en_US.UTF-8
2023/10/09 (17:18:58) | INFO: Running on /dev/pts/3
2023/10/09 (17:18:58) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/10 (14:54:59) | ===> btop++ v.1.2.13
2023/10/10 (14:54:59) | INFO: Logger set to DEBUG
2023/10/10 (14:54:59) | DEBUG: Using locale en_US.UTF-8
2023/10/10 (14:54:59) | INFO: Running on /dev/pts/5
2023/10/10 (14:54:59) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/10 (18:13:29) | ===> btop++ v.1.2.13
2023/10/10 (18:13:29) | INFO: Logger set to DEBUG
2023/10/10 (18:13:29) | DEBUG: Using locale en_US.UTF-8
2023/10/10 (18:13:29) | INFO: Running on /dev/pts/7
2023/10/10 (18:13:29) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/11 (12:15:32) | ===> btop++ v.1.2.13
2023/10/11 (12:15:32) | INFO: Logger set to DEBUG
2023/10/11 (12:15:32) | DEBUG: Using locale en_US.UTF-8
2023/10/11 (12:15:32) | INFO: Running on /dev/pts/7
2023/10/11 (12:15:32) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme
2023/10/11 (12:15:58) | INFO: Quitting! Runtime: 00:00:26

2023/10/11 (12:23:13) | ===> btop++ v.1.2.13
2023/10/11 (12:23:13) | INFO: Logger set to DEBUG
2023/10/11 (12:23:13) | DEBUG: Using locale en_US.UTF-8
2023/10/11 (12:23:13) | INFO: Running on /dev/pts/6
2023/10/11 (12:23:13) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme
2023/10/11 (12:47:57) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme
2023/10/11 (12:49:12) | INFO: Logger set to INFO
2023/10/11 (12:49:13) | INFO: Logger set to DEBUG

2023/10/12 (12:54:19) | ===> btop++ v.1.2.13
2023/10/12 (12:54:19) | INFO: Logger set to DEBUG
2023/10/12 (12:54:19) | DEBUG: Using locale en_US.UTF-8
2023/10/12 (12:54:19) | INFO: Running on /dev/pts/2
2023/10/12 (12:54:19) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/14 (19:38:00) | ===> btop++ v.1.2.13
2023/10/14 (19:38:00) | INFO: Logger set to DEBUG
2023/10/14 (19:38:00) | DEBUG: Using locale en_US.UTF-8
2023/10/14 (19:38:00) | INFO: Running on /dev/pts/9
2023/10/14 (19:38:00) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/14 (20:30:10) | ===> btop++ v.1.2.13
2023/10/14 (20:30:10) | INFO: Logger set to DEBUG
2023/10/14 (20:30:10) | DEBUG: Using locale en_US.UTF-8
2023/10/14 (20:30:10) | INFO: Running on /dev/pts/9
2023/10/14 (20:30:10) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/15 (17:10:15) | ===> btop++ v.1.2.13
2023/10/15 (17:10:15) | INFO: Logger set to DEBUG
2023/10/15 (17:10:15) | DEBUG: Using locale en_US.UTF-8
2023/10/15 (17:10:15) | INFO: Running on /dev/pts/6
2023/10/15 (17:10:15) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/15 (21:10:41) | ===> btop++ v.1.2.13
2023/10/15 (21:10:41) | INFO: Logger set to DEBUG
2023/10/15 (21:10:41) | DEBUG: Using locale en_US.UTF-8
2023/10/15 (21:10:41) | INFO: Running on /dev/pts/8
2023/10/15 (21:10:41) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/15 (21:12:02) | ===> btop++ v.1.2.13
2023/10/15 (21:12:02) | INFO: Logger set to DEBUG
2023/10/15 (21:12:02) | DEBUG: Using locale en_US.UTF-8
2023/10/15 (21:12:02) | INFO: Running on /dev/pts/8
2023/10/15 (21:12:02) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/16 (15:17:07) | ===> btop++ v.1.2.13
2023/10/16 (15:17:07) | INFO: Logger set to DEBUG
2023/10/16 (15:17:07) | DEBUG: Using locale en_US.UTF-8
2023/10/16 (15:17:07) | INFO: Running on /dev/pts/4
2023/10/16 (15:17:07) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/16 (15:27:55) | ===> btop++ v.1.2.13
2023/10/16 (15:27:55) | INFO: Logger set to DEBUG
2023/10/16 (15:27:55) | DEBUG: Using locale en_US.UTF-8
2023/10/16 (15:27:55) | INFO: Running on /dev/pts/4
2023/10/16 (15:27:55) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme
2023/10/16 (15:28:01) | INFO: Quitting! Runtime: 00:00:06

2023/10/16 (18:27:49) | ===> btop++ v.1.2.13
2023/10/16 (18:27:49) | INFO: Logger set to DEBUG
2023/10/16 (18:27:49) | DEBUG: Using locale en_US.UTF-8
2023/10/16 (18:27:49) | INFO: Running on /dev/pts/4
2023/10/16 (18:27:49) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/18 (00:13:24) | ===> btop++ v.1.2.13
2023/10/18 (00:13:24) | INFO: Logger set to DEBUG
2023/10/18 (00:13:24) | DEBUG: Using locale en_US.UTF-8
2023/10/18 (00:13:24) | INFO: Running on /dev/pts/4
2023/10/18 (00:13:24) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/18 (00:13:27) | ===> btop++ v.1.2.13
2023/10/18 (00:13:27) | INFO: Logger set to DEBUG
2023/10/18 (00:13:27) | DEBUG: Using locale en_US.UTF-8
2023/10/18 (00:13:27) | INFO: Running on /dev/pts/4
2023/10/18 (00:13:27) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/19 (18:09:53) | ===> btop++ v.1.2.13
2023/10/19 (18:09:53) | INFO: Logger set to DEBUG
2023/10/19 (18:09:53) | DEBUG: Using locale en_US.UTF-8
2023/10/19 (18:09:53) | INFO: Running on /dev/pts/8
2023/10/19 (18:09:53) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/21 (16:59:08) | ===> btop++ v.1.2.13
2023/10/21 (16:59:08) | INFO: Logger set to DEBUG
2023/10/21 (16:59:08) | DEBUG: Using locale en_US.UTF-8
2023/10/21 (16:59:08) | INFO: Running on /dev/pts/1
2023/10/21 (16:59:08) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/26 (18:24:37) | ===> btop++ v.1.2.13
2023/10/26 (18:24:37) | INFO: Logger set to DEBUG
2023/10/26 (18:24:37) | DEBUG: Using locale en_US.UTF-8
2023/10/26 (18:24:37) | INFO: Running on /dev/pts/0
2023/10/26 (18:24:37) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/26 (18:53:09) | ===> btop++ v.1.2.13
2023/10/26 (18:53:09) | INFO: Logger set to DEBUG
2023/10/26 (18:53:09) | DEBUG: Using locale en_US.UTF-8
2023/10/26 (18:53:09) | INFO: Running on /dev/pts/1
2023/10/26 (18:53:09) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme
2023/10/26 (18:53:25) | INFO: Quitting! Runtime: 00:00:16

2023/10/26 (18:55:33) | ===> btop++ v.1.2.13
2023/10/26 (18:55:33) | INFO: Logger set to DEBUG
2023/10/26 (18:55:33) | DEBUG: Using locale en_US.UTF-8
2023/10/26 (18:55:33) | INFO: Running on /dev/pts/3
2023/10/26 (18:55:33) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/27 (14:45:38) | ===> btop++ v.1.2.13
2023/10/27 (14:45:38) | INFO: Logger set to DEBUG
2023/10/27 (14:45:38) | DEBUG: Using locale en_US.UTF-8
2023/10/27 (14:45:38) | INFO: Running on /dev/pts/2
2023/10/27 (14:45:38) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/27 (14:46:22) | ===> btop++ v.1.2.13
2023/10/27 (14:46:22) | INFO: Logger set to DEBUG
2023/10/27 (14:46:22) | DEBUG: Using locale en_US.UTF-8
2023/10/27 (14:46:22) | INFO: Running on /dev/pts/2
2023/10/27 (14:46:22) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/27 (14:46:54) | ===> btop++ v.1.2.13
2023/10/27 (14:46:54) | INFO: Logger set to DEBUG
2023/10/27 (14:46:54) | DEBUG: Using locale en_US.UTF-8
2023/10/27 (14:46:54) | INFO: Running on /dev/pts/2
2023/10/27 (14:46:54) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/30 (03:29:32) | ===> btop++ v.1.2.13
2023/10/30 (03:29:32) | INFO: Logger set to DEBUG
2023/10/30 (03:29:32) | DEBUG: Using locale en_US.UTF-8
2023/10/30 (03:29:32) | INFO: Running on /dev/pts/7
2023/10/30 (03:29:33) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/30 (04:01:19) | ===> btop++ v.1.2.13
2023/10/30 (04:01:19) | INFO: Logger set to DEBUG
2023/10/30 (04:01:19) | DEBUG: Using locale en_US.UTF-8
2023/10/30 (04:01:19) | INFO: Running on /dev/pts/8
2023/10/30 (04:01:19) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/30 (05:42:15) | ===> btop++ v.1.2.13
2023/10/30 (05:42:15) | INFO: Logger set to DEBUG
2023/10/30 (05:42:15) | DEBUG: Using locale en_US.UTF-8
2023/10/30 (05:42:15) | INFO: Running on /dev/pts/7
2023/10/30 (05:42:15) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/30 (05:48:00) | ===> btop++ v.1.2.13
2023/10/30 (05:48:00) | INFO: Logger set to DEBUG
2023/10/30 (05:48:00) | DEBUG: Using locale en_US.UTF-8
2023/10/30 (05:48:00) | INFO: Running on /dev/pts/0
2023/10/30 (05:48:00) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/30 (05:55:56) | ===> btop++ v.1.2.13
2023/10/30 (05:55:56) | INFO: Logger set to DEBUG
2023/10/30 (05:55:56) | DEBUG: Using locale en_US.UTF-8
2023/10/30 (05:55:56) | INFO: Running on /dev/pts/0
2023/10/30 (05:55:56) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/30 (19:43:20) | ===> btop++ v.1.2.13
2023/10/30 (19:43:20) | INFO: Logger set to DEBUG
2023/10/30 (19:43:20) | DEBUG: Using locale en_US.UTF-8
2023/10/30 (19:43:20) | INFO: Running on /dev/pts/1
2023/10/30 (19:43:20) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/31 (16:25:20) | ===> btop++ v.1.2.13
2023/10/31 (16:25:20) | INFO: Logger set to DEBUG
2023/10/31 (16:25:20) | DEBUG: Using locale en_US.UTF-8
2023/10/31 (16:25:20) | INFO: Running on /dev/pts/3
2023/10/31 (16:25:20) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/31 (16:25:49) | ===> btop++ v.1.2.13
2023/10/31 (16:25:49) | INFO: Logger set to DEBUG
2023/10/31 (16:25:49) | DEBUG: Using locale en_US.UTF-8
2023/10/31 (16:25:49) | INFO: Running on /dev/pts/3
2023/10/31 (16:25:49) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/31 (17:03:42) | ===> btop++ v.1.2.13
2023/10/31 (17:03:42) | INFO: Logger set to DEBUG
2023/10/31 (17:03:42) | DEBUG: Using locale en_US.UTF-8
2023/10/31 (17:03:42) | INFO: Running on /dev/pts/4
2023/10/31 (17:03:43) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/31 (17:10:25) | ===> btop++ v.1.2.13
2023/10/31 (17:10:25) | INFO: Logger set to DEBUG
2023/10/31 (17:10:25) | DEBUG: Using locale en_US.UTF-8
2023/10/31 (17:10:25) | INFO: Running on /dev/pts/7
2023/10/31 (17:10:25) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/10/31 (17:25:28) | ===> btop++ v.1.2.13
2023/10/31 (17:25:28) | INFO: Logger set to DEBUG
2023/10/31 (17:25:28) | DEBUG: Using locale en_US.UTF-8
2023/10/31 (17:25:28) | INFO: Running on /dev/pts/4
2023/10/31 (17:25:28) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/11/01 (14:02:24) | ===> btop++ v.1.2.13
2023/11/01 (14:02:24) | INFO: Logger set to DEBUG
2023/11/01 (14:02:24) | DEBUG: Using locale en_US.UTF-8
2023/11/01 (14:02:24) | INFO: Running on /dev/pts/5
2023/11/01 (14:02:24) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/11/01 (14:47:19) | ===> btop++ v.1.2.13
2023/11/01 (14:47:19) | INFO: Logger set to DEBUG
2023/11/01 (14:47:19) | DEBUG: Using locale en_US.UTF-8
2023/11/01 (14:47:19) | INFO: Running on /dev/pts/5
2023/11/01 (14:47:19) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/11/02 (12:28:58) | ===> btop++ v.1.2.13
2023/11/02 (12:28:58) | INFO: Logger set to DEBUG
2023/11/02 (12:28:58) | DEBUG: Using locale en_US.UTF-8
2023/11/02 (12:28:58) | INFO: Running on /dev/pts/0
2023/11/02 (12:28:59) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/11/02 (12:29:17) | ===> btop++ v.1.2.13
2023/11/02 (12:29:17) | INFO: Logger set to DEBUG
2023/11/02 (12:29:17) | DEBUG: Using locale en_US.UTF-8
2023/11/02 (12:29:17) | INFO: Running on /dev/pts/0
2023/11/02 (12:29:18) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/11/02 (13:03:36) | ===> btop++ v.1.2.13
2023/11/02 (13:03:36) | INFO: Logger set to DEBUG
2023/11/02 (13:03:36) | DEBUG: Using locale en_US.UTF-8
2023/11/02 (13:03:36) | INFO: Running on /dev/pts/6
2023/11/02 (13:03:36) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/11/02 (13:04:14) | ===> btop++ v.1.2.13
2023/11/02 (13:04:14) | INFO: Logger set to DEBUG
2023/11/02 (13:04:14) | DEBUG: Using locale en_US.UTF-8
2023/11/02 (13:04:14) | INFO: Running on /dev/pts/6
2023/11/02 (13:04:14) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/11/02 (13:51:20) | ===> btop++ v.1.2.13
2023/11/02 (13:51:20) | INFO: Logger set to DEBUG
2023/11/02 (13:51:20) | DEBUG: Using locale en_US.UTF-8
2023/11/02 (13:51:20) | INFO: Running on /dev/pts/4
2023/11/02 (13:51:20) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/11/03 (21:42:26) | ===> btop++ v.1.2.13
2023/11/03 (21:42:26) | INFO: Logger set to DEBUG
2023/11/03 (21:42:26) | DEBUG: Using locale en_US.UTF-8
2023/11/03 (21:42:26) | INFO: Running on /dev/pts/4
2023/11/03 (21:42:26) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/11/06 (19:36:09) | ===> btop++ v.1.2.13
2023/11/06 (19:36:09) | INFO: Logger set to DEBUG
2023/11/06 (19:36:09) | DEBUG: Using locale en_US.UTF-8
2023/11/06 (19:36:09) | INFO: Running on /dev/pts/4
2023/11/06 (19:36:09) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/11/06 (20:13:02) | ===> btop++ v.1.2.13
2023/11/06 (20:13:02) | INFO: Logger set to DEBUG
2023/11/06 (20:13:02) | DEBUG: Using locale en_US.UTF-8
2023/11/06 (20:13:02) | INFO: Running on /dev/pts/3
2023/11/06 (20:13:02) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/11/08 (01:46:17) | ===> btop++ v.1.2.13
2023/11/08 (01:46:17) | INFO: Logger set to DEBUG
2023/11/08 (01:46:17) | DEBUG: Using locale en_US.UTF-8
2023/11/08 (01:46:17) | INFO: Running on /dev/pts/2
2023/11/08 (01:46:18) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/11/09 (17:44:09) | ===> btop++ v.1.2.13
2023/11/09 (17:44:09) | INFO: Logger set to DEBUG
2023/11/09 (17:44:09) | DEBUG: Using locale en_US.UTF-8
2023/11/09 (17:44:09) | INFO: Running on /dev/pts/1
2023/11/09 (17:44:09) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/11/09 (17:50:47) | ===> btop++ v.1.2.13
2023/11/09 (17:50:47) | INFO: Logger set to DEBUG
2023/11/09 (17:50:47) | DEBUG: Using locale en_US.UTF-8
2023/11/09 (17:50:47) | INFO: Running on /dev/pts/1
2023/11/09 (17:50:47) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/11/09 (18:26:30) | ===> btop++ v.1.2.13
2023/11/09 (18:26:30) | INFO: Logger set to DEBUG
2023/11/09 (18:26:30) | DEBUG: Using locale en_US.UTF-8
2023/11/09 (18:26:30) | INFO: Running on /dev/pts/1
2023/11/09 (18:26:30) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/11/09 (18:46:35) | ===> btop++ v.1.2.13
2023/11/09 (18:46:35) | INFO: Logger set to DEBUG
2023/11/09 (18:46:35) | DEBUG: Using locale en_US.UTF-8
2023/11/09 (18:46:35) | INFO: Running on /dev/pts/1
2023/11/09 (18:46:35) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/11/09 (18:58:49) | ===> btop++ v.1.2.13
2023/11/09 (18:58:49) | INFO: Logger set to DEBUG
2023/11/09 (18:58:49) | DEBUG: Using locale en_US.UTF-8
2023/11/09 (18:58:49) | INFO: Running on /dev/pts/2
2023/11/09 (18:58:49) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/11/09 (19:17:14) | ===> btop++ v.1.2.13
2023/11/09 (19:17:14) | INFO: Logger set to DEBUG
2023/11/09 (19:17:14) | DEBUG: Using locale en_US.UTF-8
2023/11/09 (19:17:14) | INFO: Running on /dev/pts/1
2023/11/09 (19:17:14) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/11/11 (15:28:33) | ===> btop++ v.1.2.13
2023/11/11 (15:28:33) | INFO: Logger set to DEBUG
2023/11/11 (15:28:33) | DEBUG: Using locale en_US.UTF-8
2023/11/11 (15:28:33) | INFO: Running on /dev/pts/2
2023/11/11 (15:28:34) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/11/11 (15:29:03) | ===> btop++ v.1.2.13
2023/11/11 (15:29:03) | INFO: Logger set to DEBUG
2023/11/11 (15:29:03) | DEBUG: Using locale en_US.UTF-8
2023/11/11 (15:29:03) | INFO: Running on /dev/pts/0
2023/11/11 (15:29:04) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/11/12 (17:46:47) | ===> btop++ v.1.2.13
2023/11/12 (17:46:47) | INFO: Logger set to DEBUG
2023/11/12 (17:46:47) | DEBUG: Using locale en_US.UTF-8
2023/11/12 (17:46:47) | INFO: Running on /dev/pts/0
2023/11/12 (17:46:47) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/11/15 (23:24:39) | ===> btop++ v.1.2.13
2023/11/15 (23:24:39) | INFO: Logger set to DEBUG
2023/11/15 (23:24:39) | DEBUG: Using locale en_US.UTF-8
2023/11/15 (23:24:39) | INFO: Running on /dev/pts/0
2023/11/15 (23:24:39) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/11/19 (18:47:25) | ===> btop++ v.1.2.13
2023/11/19 (18:47:25) | INFO: Logger set to DEBUG
2023/11/19 (18:47:25) | DEBUG: Using locale en_US.UTF-8
2023/11/19 (18:47:25) | INFO: Running on /dev/pts/7
2023/11/19 (18:47:25) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme

2023/11/21 (15:16:08) | ===> btop++ v.1.2.13
